Year,"Country of origin","Country of asylum","Refugees under UNHCR's mandate",Asylum-seekers,"Returned refugees","IDPs of concern to UNHCR","Returned IDPss","Stateless persons","Others of concern","Other people in need of international protection","Host Community"
2009,Tunisia,-,2237,488,0,0,0,0,0,,0
2009,Türkiye,-,146378,9273,26,0,0,0,0,,0
2009,"United Arab Emirates",-,411,22,0,0,0,0,0,,0
2009,Uganda,-,7543,898,88,446300,407700,0,0,,0
2009,Ukraine,-,24512,1530,0,0,0,0,0,,0
2009,Uruguay,-,183,60,0,0,0,0,0,,0
2009,"United States of America",-,2367,1443,0,0,0,0,0,,0
2009,Uzbekistan,-,6662,1576,12,0,0,0,0,,0
2009,"Saint Vincent and the Grenadines",-,847,1072,0,0,0,0,0,,0
2009,"Venezuela (Bolivarian Republic of)",-,6216,1571,0,0,0,0,0,,0
2009,"Western Sahara",-,116469,20,0,0,0,0,0,,0
2009,Yemen,-,1927,602,0,250000,0,0,0,,0
2009,Zambia,-,201,46,0,0,0,0,0,,0
2009,Zimbabwe,-,22441,1394,19,0,0,0,0,,0
2009,Stateless,-,15867,3382,0,0,0,6559572,0,,0
2009,Tibetan,-,20080,0,0,0,0,0,109,,0
2009,"Unknown ",-,186680,447280,23,0,0,0,431,,0
2010,Afghanistan,-,3054699,37101,118031,351907,3366,0,839323,,0
2010,Albania,-,14771,1350,0,0,0,0,36,,0
2010,Algeria,-,6665,1714,5,0,0,0,0,,0
2010,Andorra,-,5,0,0,0,0,0,0,,0
2010,Angola,-,134851,710,487,0,0,0,0,,0
2010,"Antigua and Barbuda",-,28,32,0,0,0,0,0,,0
2010,Egypt,-,6903,1571,0,0,0,0,0,,0
2010,Argentina,-,553,84,0,0,0,0,0,,0
2010,Armenia,-,17553,2947,0,0,0,0,82519,,0
2010,Australia,-,38,10,0,0,0,0,0,,0
2010,Austria,-,10,0,0,0,0,0,0,,0
2010,Azerbaijan,-,16756,2072,0,592860,0,0,0,,0
2010,Bahrain,-,81,24,0,0,0,0,0,,0
2010,Barbados,-,29,63,0,0,0,0,0,,0
2010,Burundi,-,84053,7494,4760,157167,0,0,0,,0
2010,Belgium,-,80,6,0,0,0,0,0,,0
2010,Benin,-,438,225,0,0,0,0,0,,0
2010,Bangladesh,-,10046,6492,0,0,0,0,0,,0
2010,Bahamas,-,17,28,0,0,0,0,0,,0
2010,Bhutan,-,75062,1009,0,0,0,0,0,,0
2010,"Burkina Faso",-,1141,499,0,0,0,0,0,,0
2010,Belarus,-,5735,737,0,0,0,0,0,,0
2010,"Bolivia (Plurinational State of)",-,589,134,0,0,0,0,0,,0
2010,Botswana,-,56,185,0,0,0,0,0,,0
2010,Brazil,-,991,241,0,0,0,0,0,,0
2010,"Bosnia and Herzegovina",-,62996,1342,905,113365,277,0,52888,,0
2010,Bulgaria,-,2558,124,0,0,0,0,0,,0
2010,Belize,-,21,10,0,0,0,0,0,,0
2010,Cambodia,-,16308,137,0,0,0,0,0,,0
2010,Canada,-,86,5,0,0,0,0,0,,0
2010,"Central African Rep.",-,164902,1504,51,192529,0,0,0,,0
2010,Chad,-,53713,2664,39,131000,50000,0,0,,0
2010,China,-,184601,7732,0,0,0,0,0,,0
2010,Chile,-,1163,170,0,0,0,0,0,,0
2010,Cameroon,-,14952,2077,0,0,0,0,0,,0
2010,Congo,-,20682,2999,98,0,0,0,0,,0
2010,"Dem. Rep. of the Congo",-,476691,43082,16632,1721382,460754,0,0,,0
2010,Comoros,-,365,5,0,0,0,0,0,,0
2010,Colombia,-,395579,60336,32,3672054,0,0,0,,0
2010,"Costa Rica",-,352,74,0,0,0,0,0,,0
2010,Cuba,-,7460,4380,0,0,0,0,0,,0
2010,"Cabo Verde",-,22,0,0,0,0,0,0,,0
2010,Cyprus,-,10,0,0,0,0,0,0,,0
2010,Czechia,-,811,1152,0,0,0,0,0,,0
2010,Denmark,-,6,0,0,0,0,0,0,,0
2010,Djibouti,-,556,226,0,0,0,0,0,,0
2010,Dominica,-,51,16,0,0,0,0,0,,0
2010,"Dominican Rep.",-,238,386,0,0,0,0,0,,0
2010,Ecuador,-,859,201,0,0,0,0,0,,0
2010,"Equatorial Guinea",-,306,72,0,0,0,0,0,,0
2010,Eritrea,-,222457,13569,0,0,0,0,0,,0
2010,Estonia,-,242,15,0,0,0,0,0,,0
2010,Ethiopia,-,68838,48883,5,0,0,0,7,,0
2010,Fiji,-,1849,298,0,0,0,0,0,,0
2010,Finland,-,6,0,0,0,0,0,0,,0
2010,France,-,90,33,0,0,0,0,0,,0
2010,Gabon,-,167,37,0,0,0,0,0,,0
2010,Gambia,-,2233,1044,0,0,0,0,0,,0
2010,Palestinian,-,93312,3194,13,0,0,0,0,,0
2010,"United Kingdom of Great Britain and Northern Ireland",-,152,43,0,0,0,0,0,,0
2010,Georgia,-,10636,7185,5,359716,0,0,0,,0
2010,Germany,-,159,30,0,0,0,0,0,,0
2010,Ghana,-,20175,1996,0,0,0,0,0,,0
2010,Guinea-Bissau,-,1117,338,0,0,0,0,0,,0
2010,Greece,-,52,36,0,0,0,0,0,,0
2010,Grenada,-,344,63,0,0,0,0,0,,0
2010,Guatemala,-,5675,1023,0,0,0,0,0,,0
2010,Guinea,-,11978,2769,0,0,0,0,0,,0
2010,Guyana,-,746,170,0,0,0,0,0,,0
2010,Haiti,-,25886,7190,0,0,0,0,0,,0
2010,"China, Hong Kong SAR",-,16,81,0,0,0,0,0,,0
2010,Honduras,-,1300,815,0,0,0,0,0,,0
2010,Croatia,-,65863,345,469,2125,160,0,20446,,0
2010,Hungary,-,1435,3548,0,0,0,0,0,,0
2010,Iceland,-,5,0,0,0,0,0,0,,0
2010,"Cote d'Ivoire",-,41747,6014,46,514515,22625,0,0,,0
2010,India,-,17766,3856,0,0,0,0,428,,0
2010,Indonesia,-,16882,451,0,0,0,0,0,,0
2010,Ireland,-,7,0,0,0,0,0,0,,0
2010,"Iran (Islamic Rep. of)",-,68785,16055,21,0,0,0,0,,0
2010,Iraq,-,1683576,29939,28888,1343568,294770,0,6709,,0
2010,Israel,-,1290,792,0,0,0,0,0,,0
2010,Italy,-,45,52,0,0,0,0,0,,0
2010,Jamaica,-,1055,554,0,0,0,0,0,,0
2010,Jordan,-,2248,610,0,0,0,0,0,,0
2010,Japan,-,149,10,0,0,0,0,0,,0
2010,Kazakhstan,-,3631,749,0,0,0,0,0,,0
2010,Kenya,-,8585,1649,324,300000,0,0,0,,0
2010,Kyrgyzstan,-,2748,1560,0,80000,200000,0,0,,0
2010,Kiribati,-,31,0,0,0,0,0,0,,0
2010,"Rep. of Korea",-,578,233,0,0,0,0,0,,0
2010,"Dem. People's Rep. of Korea",-,915,268,0,0,0,0,0,,0
2010,Kuwait,-,986,81,0,0,0,0,0,,0
2010,"Lao People's Dem. Rep.",-,8412,68,0,0,0,0,0,,0
2010,Liberia,-,70133,1909,1301,0,0,0,0,,0
2010,Libya,-,2297,558,0,0,0,0,0,,0
2010,"Saint Lucia",-,334,683,0,0,0,0,0,,0
2010,Lebanon,-,15864,1518,0,0,0,0,0,,0
2010,Lesotho,-,5,5,0,0,0,0,0,,0
2010,"Sri Lanka",-,141064,8588,5061,273772,161128,0,0,,0
2010,Lithuania,-,508,120,0,0,0,0,0,,0
2010,Latvia,-,712,177,0,0,0,0,0,,0
2010,"China, Macao SAR",-,8,0,0,0,0,0,0,,0
2010,Madagascar,-,266,18,0,0,0,0,0,,0
2010,Mauritania,-,37721,753,1391,0,0,0,0,,0
2010,"North Macedonia",-,7880,2842,0,0,0,0,0,,0
2010,"Rep. of Moldova",-,6204,635,0,0,0,0,0,,0
2010,Maldives,-,16,0,0,0,0,0,0,,0
2010,Mexico,-,6809,9956,0,0,0,0,0,,0
2010,Mali,-,3659,385,0,0,0,0,0,,0
2010,Malaysia,-,550,116,0,0,0,0,0,,0
2010,Malawi,-,168,60,0,0,0,0,0,,0
2010,Mongolia,-,1720,1788,0,0,0,0,0,,0
2010,Morocco,-,2276,832,0,0,0,0,0,,0
2010,Mozambique,-,120,11,5,0,0,0,0,,0
2010,Malta,-,5,0,0,0,0,0,0,,0
2010,Montenegro,-,3243,181,0,0,0,0,0,,0
2010,Mauritius,-,25,40,0,0,0,0,0,,0
2010,Myanmar,-,415662,22268,0,62015,0,0,0,,0
2010,Namibia,-,1013,345,28,0,0,0,0,,0
2010,Nepal,-,5883,1160,0,0,0,0,0,,0
2010,"Netherlands (Kingdom of the)",-,52,21,0,0,0,0,0,,0
2010,Niger,-,794,319,0,0,0,0,0,,0
2010,Nicaragua,-,1426,154,20,0,0,0,0,,0
2010,Nigeria,-,15645,11912,0,0,0,0,0,,0
2010,"New Zealand",-,11,0,0,0,0,0,0,,0
2010,Oman,-,62,6,0,0,0,0,0,,0
2010,Pakistan,-,39979,19998,0,952035,1186889,0,0,,0
2010,Panama,-,94,51,0,0,0,0,0,,0
2010,Paraguay,-,86,24,0,0,0,0,0,,0
2010,Peru,-,5834,4764,0,0,0,0,0,,0
2010,Philippines,-,963,651,0,139509,0,0,80000,,0
2010,"Papua New Guinea",-,87,43,0,0,0,0,0,,0
2010,Poland,-,1758,153,0,0,0,0,0,,0
2010,Portugal,-,29,60,0,0,0,0,0,,0
2010,Qatar,-,109,7,0,0,0,0,0,,0
2010,Romania,-,3926,308,0,0,0,0,0,,0
2010,"South Africa",-,374,210,0,0,0,0,0,,0
2010,"Russian Federation",-,111944,10468,39,75371,758,0,306,,0
2010,Rwanda,-,115519,10302,10900,0,0,0,0,,0
2010,"El Salvador",-,4978,1543,0,0,0,0,0,,0
2010,"Saudi Arabia",-,659,75,0,0,0,0,0,,0
2010,"Serbia and Kosovo: S/RES/1244 (1999)",-,183284,16183,397,228442,1803,0,8599,,0
2010,Senegal,-,16255,1522,0,0,0,0,0,,0
2010,Seychelles,-,47,0,0,0,0,0,0,,0
2010,Singapore,-,74,10,0,0,0,0,0,,0
2010,"Sierra Leone",-,11261,1407,0,0,0,0,1850,,0
2010,"Solomon Islands",-,75,0,0,0,0,0,0,,0
2010,Somalia,-,770141,22811,34,1463780,0,0,0,,0
2010,Spain,-,41,70,0,0,0,0,0,,0
2010,"Viet Nam",-,338707,1123,0,0,0,0,68,,0
2010,"Saint Kitts and Nevis",-,10,12,0,0,0,0,0,,0
2010,"Sao Tome and Principe",-,32,0,0,0,0,0,0,,0
2010,Sudan,-,387265,23699,7064,1624100,143000,0,0,,0
2010,Suriname,-,24,10,0,0,0,0,0,,0
2010,Slovakia,-,157,424,0,0,0,0,0,,0
2010,Slovenia,-,35,15,0,0,0,0,0,,0
2010,Eswatini,-,32,50,0,0,0,0,0,,0
2010,Sweden,-,23,28,0,0,0,0,0,,0
2010,Switzerland,-,20,0,0,0,0,0,0,,0
2010,"Syrian Arab Rep.",-,18451,9739,0,0,0,0,0,,0
2010,"United Rep. of Tanzania",-,1135,194,0,0,0,0,162256,,0
2010,Thailand,-,351,217,0,0,0,0,0,,0
2010,Tajikistan,-,573,324,0,0,0,0,0,,0
2010,Turkmenistan,-,723,47,0,0,0,0,0,,0
2010,Timor-Leste,-,8,0,0,0,0,0,0,,0
2010,Togo,-,18308,1023,35,0,0,0,0,,0
2010,Tonga,-,5,10,0,0,0,0,0,,0
2010,"Trinidad and Tobago",-,252,146,0,0,0,0,0,,0
2010,Tunisia,-,2159,537,0,0,0,0,0,,0
2010,Türkiye,-,146785,7493,255,0,0,0,0,,0
2010,"United Arab Emirates",-,418,24,0,0,0,0,0,,0
2010,Uganda,-,6421,929,58,125598,302991,0,0,,0
2010,Ukraine,-,25102,1250,0,0,0,0,0,,0
2010,Uruguay,-,185,49,0,0,0,0,0,,0
2010,"United States of America",-,3019,866,0,0,0,0,0,,0
2010,Uzbekistan,-,8841,1612,0,0,0,0,0,,0
2010,"Saint Vincent and the Grenadines",-,946,1047,0,0,0,0,0,,0
2010,"Venezuela (Bolivarian Republic of)",-,6697,626,0,0,0,0,0,,0
2010,"Western Sahara",-,116411,24,0,0,0,0,0,,0
2010,Yemen,-,2070,614,0,220994,94712,0,0,,0
2010,Zambia,-,221,42,0,0,0,0,0,,0
2010,Zimbabwe,-,24080,1001,180,0,0,0,0,,0
2010,Stateless,-,16914,4149,0,0,0,3463073,0,,0
2010,Tibetan,-,15081,0,0,0,0,0,143,,0
2010,"Unknown ",-,167115,271557,0,0,0,0,0,,0
2011,Afghanistan,-,2664423,39199,71145,447547,75453,0,952531,,0
2011,Albania,-,13552,2193,0,0,0,0,613,,0
2011,Algeria,-,6093,2183,0,0,0,0,0,,0
2011,Andorra,-,5,0,0,0,0,0,0,,0
2011,Angola,-,128657,773,3966,0,0,0,0,,0
2011,"Antigua and Barbuda",-,32,32,0,0,0,0,0,,0
2011,Egypt,-,7922,2613,0,0,0,0,0,,0
2011,Argentina,-,506,54,0,0,0,0,0,,0
2011,Armenia,-,16491,2652,0,0,0,0,82938,,0
2011,Australia,-,38,5,0,0,0,0,0,,0
2011,Austria,-,10,0,0,0,0,0,0,,0
2011,Azerbaijan,-,16168,2188,0,599192,0,0,0,,0
2011,Bahrain,-,213,72,0,0,0,0,0,,0
2011,Barbados,-,42,73,0,0,0,0,0,,0
2011,Burundi,-,101282,9495,4379,78796,0,0,162506,,0
2011,Belgium,-,88,0,0,0,0,0,0,,0
2011,Benin,-,460,269,0,0,0,0,0,,0
2011,Bermuda,-,0,5,0,0,0,0,0,,0
2011,Bangladesh,-,10047,5238,0,0,0,0,0,,0
2011,Bahamas,-,184,35,0,0,0,0,0,,0
2011,Bhutan,-,57980,1014,0,0,0,0,0,,0
2011,"Burkina Faso",-,1262,337,0,0,0,0,0,,0
2011,Belarus,-,5916,910,0,0,0,0,0,,0
2011,"Bolivia (Plurinational State of)",-,615,152,0,0,0,0,0,,0
2011,Botswana,-,88,168,0,0,0,0,0,,0
2011,Brazil,-,1040,197,0,0,0,0,0,,0
2011,"Bosnia and Herzegovina",-,58572,1949,447,113000,365,0,54034,,0
2011,Bulgaria,-,2322,183,0,0,0,0,0,,0
2011,Belize,-,29,14,0,0,0,0,0,,0
2011,Cambodia,-,15201,182,0,0,0,0,0,,0
2011,Canada,-,108,0,0,0,0,0,0,,0
2011,"Central African Rep.",-,162861,1793,8974,105206,66545,0,0,,0
2011,Chad,-,42619,3122,73,124000,7000,0,0,,0
2011,China,-,190369,11375,0,0,0,0,0,,0
2011,Chile,-,1182,117,0,0,0,0,0,,0
2011,Cameroon,-,15149,2480,0,0,0,0,0,,0
2011,Congo,-,12836,1944,741,0,0,0,8651,,0
2011,"Dem. Rep. of the Congo",-,491470,52315,21079,1709278,822688,0,334,,0
2011,Comoros,-,420,28,0,0,0,0,0,,0
2011,Colombia,-,395950,42586,23,3888309,0,0,0,,0
2011,"Costa Rica",-,332,39,0,0,0,0,0,,0
2011,Cuba,-,7845,908,5,0,0,0,0,,0
2011,"Cabo Verde",-,22,5,0,0,0,0,0,,0
2011,Cyprus,-,10,0,0,0,0,0,0,,0
2011,Czechia,-,758,656,0,0,0,0,0,,0
2011,Denmark,-,6,0,0,0,0,0,0,,0
2011,Djibouti,-,595,275,0,0,0,0,0,,0
2011,Dominica,-,49,11,0,0,0,0,0,,0
2011,"Dominican Rep.",-,239,347,0,0,0,0,0,,0
2011,Ecuador,-,912,254,0,0,0,0,0,,0
2011,"Equatorial Guinea",-,261,37,0,0,0,0,0,,0
2011,Eritrea,-,251941,14598,0,0,0,0,0,,0
2011,Estonia,-,225,34,0,0,0,0,0,,0
2011,Ethiopia,-,70601,38827,21,0,0,0,0,,0
2011,Fiji,-,1576,256,0,0,0,0,0,,0
2011,Finland,-,6,5,0,0,0,0,0,,0
2011,France,-,92,51,0,0,0,0,0,,0
2011,Gabon,-,180,35,0,0,0,0,0,,0
2011,Gambia,-,2572,1179,0,0,0,0,0,,0
2011,Palestinian,-,94141,1760,0,0,0,0,0,,0
2011,"United Kingdom of Great Britain and Northern Ireland",-,150,40,0,0,0,0,0,,0
2011,Georgia,-,10115,2957,0,273997,0,0,0,,0
2011,Germany,-,169,29,0,0,0,0,0,,0
2011,Ghana,-,20333,2493,0,0,0,0,0,,0
2011,Guinea-Bissau,-,1118,486,0,0,0,0,0,,0
2011,Greece,-,54,38,0,0,0,0,0,,0
2011,Grenada,-,325,45,0,0,0,0,0,,0
2011,Guatemala,-,6087,1105,0,0,0,0,0,,0
2011,Guinea,-,13164,4641,0,0,0,0,0,,0
2011,Guyana,-,768,102,0,0,0,0,0,,0
2011,Haiti,-,33652,7463,0,0,0,0,0,,0
2011,"China, Hong Kong SAR",-,14,5,0,0,0,0,0,,0
2011,Honduras,-,1967,847,0,0,0,0,0,,0
2011,Croatia,-,62653,743,439,0,67,0,21508,,0
2011,Hungary,-,1234,6006,0,0,0,0,0,,0
2011,"Cote d'Ivoire",-,154818,18197,135203,126668,466808,0,938,,0
2011,India,-,16226,4347,0,0,0,0,413,,0
2011,Indonesia,-,16069,376,0,0,0,0,0,,0
2011,Ireland,-,7,5,0,0,0,0,0,,0
2011,"Iran (Islamic Rep. of)",-,72366,18450,0,0,0,0,0,,0
2011,Iraq,-,1428306,24485,67086,1332382,193610,0,7213,,0
2011,Israel,-,1323,507,0,0,0,0,0,,0
2011,Italy,-,57,32,0,0,0,0,0,,0
2011,Jamaica,-,1248,579,0,0,0,0,0,,0
2011,Jordan,-,2242,532,0,0,0,0,0,,0
2011,Japan,-,176,36,0,0,0,0,0,,0
2011,Kazakhstan,-,3497,747,0,0,0,0,0,,0
2011,Kenya,-,8731,1590,69,300000,0,0,0,,0
2011,Kyrgyzstan,-,3163,1561,0,163900,8100,0,0,,0
2011,Kiribati,-,31,5,0,0,0,0,0,,0
2011,"Rep. of Korea",-,508,173,0,0,0,0,0,,0
2011,"Dem. People's Rep. of Korea",-,1046,550,0,0,0,0,0,,0
2011,Kuwait,-,1112,164,0,0,0,0,0,,0
2011,"Lao People's Dem. Rep.",-,8086,24,0,0,0,0,0,,0
2011,Liberia,-,66779,1957,1765,0,0,0,0,,0
2011,Libya,-,4372,1954,148951,93565,458047,0,0,,0
2011,"Saint Lucia",-,432,679,0,0,0,0,0,,0
2011,Lebanon,-,15004,1384,0,0,0,0,0,,0
2011,Lesotho,-,5,158,0,0,0,0,0,,0
2011,"Sri Lanka",-,136602,10239,2360,138401,144577,0,0,,0
2011,Lithuania,-,523,111,0,0,0,0,0,,0
2011,Latvia,-,706,143,0,0,0,0,0,,0
2011,"China, Macao SAR",-,8,0,0,0,0,0,0,,0
2011,Madagascar,-,287,11,0,0,0,0,0,,0
2011,Mauritania,-,39919,579,1367,0,0,0,0,,0
2011,"North Macedonia",-,7677,2262,0,0,0,0,0,,0
2011,Monaco,-,5,0,0,0,0,0,0,,0
2011,"Rep. of Moldova",-,6261,457,0,0,0,0,0,,0
2011,Maldives,-,21,0,0,0,0,0,0,,0
2011,Mexico,-,7471,5328,0,0,0,0,0,,0
2011,Mali,-,4289,389,0,0,0,0,0,,0
2011,Malaysia,-,531,136,0,0,0,0,0,,0
2011,Malawi,-,216,2963,0,0,0,0,0,,0
2011,Mongolia,-,1982,1443,0,0,0,0,0,,0
2011,Morocco,-,2305,1134,0,0,0,0,0,,0
2011,Mozambique,-,147,346,5,0,0,0,0,,0
2011,Malta,-,5,0,0,0,0,0,0,,0
2011,Montenegro,-,3699,300,0,0,0,0,5,,0
2011,Mauritius,-,36,107,0,0,0,0,0,,0
2011,Myanmar,-,414615,24101,0,339200,0,0,0,,0
2011,Namibia,-,1067,1092,41,0,0,0,0,,0
2011,Nepal,-,6845,2004,0,0,0,0,0,,0
2011,"Netherlands (Kingdom of the)",-,61,42,0,0,0,0,0,,0
2011,Niger,-,805,290,0,0,0,0,0,,0
2011,Nicaragua,-,1464,138,0,0,0,0,0,,0
2011,Nigeria,-,17140,10519,0,0,0,0,0,,0
2011,Niue,-,7,0,0,0,0,0,0,,0
2011,Norway,-,5,5,0,0,0,0,0,,0
2011,Nauru,-,0,5,0,0,0,0,0,,0
2011,"New Zealand",-,13,6,0,0,0,0,0,,0
2011,Oman,-,58,0,0,0,0,0,0,,0
2011,Pakistan,-,35948,13679,3448,452932,620362,0,0,,0
2011,Panama,-,98,31,0,0,0,0,0,,0
2011,Paraguay,-,91,22,0,0,0,0,0,,0
2011,Peru,-,5488,498,0,0,0,0,0,,0
2011,Philippines,-,945,355,0,159465,0,0,80000,,0
2011,"Papua New Guinea",-,126,46,0,0,0,0,0,,0
2011,Poland,-,1811,349,0,0,0,0,0,,0
2011,Portugal,-,29,67,0,0,0,0,0,,0
2011,Qatar,-,93,7,0,0,0,0,0,,0
2011,Romania,-,3422,465,0,0,0,0,0,,0
2011,"South Africa",-,422,200,0,0,0,0,0,,0
2011,"Russian Federation",-,109783,11840,39,28450,166,0,14234,,0
2011,Rwanda,-,106832,9255,8527,0,0,0,0,,0
2011,"El Salvador",-,6725,1633,0,0,0,0,0,,0
2011,"Saudi Arabia",-,733,103,0,0,0,0,0,,0
2011,"Serbia and Kosovo: S/RES/1244 (1999)",-,161664,15401,392,228215,845,0,9679,,0
2011,Senegal,-,17710,926,0,0,0,0,0,,0
2011,Seychelles,-,39,0,0,0,0,0,0,,0
2011,Singapore,-,65,18,0,0,0,0,0,,0
2011,"Sierra Leone",-,7985,1204,0,0,0,0,1850,,0
2011,"Solomon Islands",-,72,5,0,0,0,0,0,,0
2011,Somalia,-,1077038,31238,210,1356845,0,0,51,,0
2011,Spain,-,42,85,0,0,0,0,0,,0
2011,"Viet Nam",-,337828,1304,21,0,0,0,68,,0
2011,"Saint Kitts and Nevis",-,7,14,0,0,0,0,0,,0
2011,"Sao Tome and Principe",-,32,0,0,0,0,0,0,,0
2011,Sudan,-,500004,31447,50070,2422520,279325,0,0,,0
2011,Suriname,-,22,5,0,0,0,0,0,,0
2011,"South Sudan",-,0,5,905,560161,0,0,0,,0
2011,Slovakia,-,271,538,0,0,0,0,0,,0
2011,Slovenia,-,30,7,0,0,0,0,0,,0
2011,Eswatini,-,39,131,0,0,0,0,0,,0
2011,Sweden,-,23,18,0,0,0,0,0,,0
2011,Switzerland,-,20,0,0,0,0,0,0,,0
2011,"Syrian Arab Rep.",-,19931,14441,0,0,0,0,14110,,0
2011,"United Rep. of Tanzania",-,1154,553,0,0,0,0,0,,0
2011,"Turks and Caicos Islands",-,14,6,0,0,0,0,0,,0
2011,Thailand,-,365,175,0,0,0,0,0,,0
2011,Tajikistan,-,604,371,0,0,0,0,0,,0
2011,Turkmenistan,-,711,70,0,0,0,0,0,,0
2011,Timor-Leste,-,8,0,0,0,0,0,0,,0
2011,Togo,-,17853,2974,73,0,0,0,0,,0
2011,Tonga,-,7,21,0,0,0,0,0,,0
2011,"Trinidad and Tobago",-,296,103,0,0,0,0,0,,0
2011,Tunisia,-,1930,1598,5,0,0,0,0,,0
2011,Türkiye,-,139763,6885,0,0,0,0,0,,0
2011,"United Arab Emirates",-,484,6,0,0,0,0,0,,0
2011,Uganda,-,5658,1970,20,29776,95822,0,0,,0
2011,Ukraine,-,25372,1039,0,0,0,0,0,,0
2011,Uruguay,-,183,41,0,0,0,0,0,,0
2011,"United States of America",-,3775,591,0,0,0,0,0,,0
2011,Uzbekistan,-,12667,1503,0,0,0,0,0,,0
2011,"Saint Vincent and the Grenadines",-,1126,905,0,0,0,0,0,,0
2011,"Venezuela (Bolivarian Republic of)",-,7575,570,0,0,0,0,0,,0
2011,"Western Sahara",-,116414,5,0,0,0,0,0,,0
2011,Yemen,-,2321,1152,0,347295,6024,0,0,,0
2011,Zambia,-,234,182,0,0,0,0,0,,0
2011,Zimbabwe,-,25033,36685,19,54278,0,0,40,,0
2011,Stateless,-,18170,2241,0,0,0,3477100,0,,0
2011,Tibetan,-,15065,0,0,0,0,0,128,,0
2011,"Unknown ",-,145045,283844,0,0,0,0,0,,0
2012,Afghanistan,-,2586132,62304,98611,486298,18830,0,880468,,0
2012,Albania,-,12569,3722,0,0,0,0,783,,0
2012,Algeria,-,5657,2463,7,0,0,0,0,,0
2012,Andorra,-,6,0,0,0,0,0,0,,0
2012,Angola,-,19253,1158,19724,0,0,0,96398,,0
2012,"Antigua and Barbuda",-,45,35,0,0,0,0,0,,0
2012,Egypt,-,10014,4118,5,0,0,0,0,,0
2012,Argentina,-,435,41,0,0,0,0,0,,0
2012,Armenia,-,15937,2888,0,0,0,0,0,,0
2012,Australia,-,47,5,0,0,0,0,0,,0
2012,Austria,-,15,5,0,0,0,0,0,,0
2012,Azerbaijan,-,15541,2187,0,600336,0,0,0,,0
2012,Bahrain,-,294,103,0,0,0,0,0,,0
2012,Barbados,-,50,56,0,0,0,0,0,,0
2012,Burundi,-,73354,12957,35740,78948,0,0,162555,,0
2012,Belgium,-,91,13,0,0,0,0,0,,0
2012,Benin,-,451,428,0,0,0,0,0,,0
2012,Bermuda,-,0,5,0,0,0,0,0,,0
2012,Bangladesh,-,10159,8162,0,0,0,0,0,,0
2012,Bahamas,-,195,32,0,0,0,0,0,,0
2012,Bhutan,-,41582,99,0,0,0,0,0,,0
2012,"Burkina Faso",-,1458,504,0,0,0,0,0,,0
2012,Belarus,-,6181,1013,0,0,0,0,0,,0
2012,"Bolivia (Plurinational State of)",-,616,162,0,0,0,0,0,,0
2012,Botswana,-,125,126,0,0,0,0,0,,0
2012,Brazil,-,1073,242,0,0,0,0,0,,0
2012,"Bosnia and Herzegovina",-,51815,2791,275,103449,9551,0,54792,,0
2012,Bulgaria,-,2143,136,0,0,0,0,0,,0
2012,Belize,-,35,5,0,0,0,0,0,,0
2012,Cambodia,-,14016,214,0,0,0,0,0,,0
2012,Canada,-,121,5,0,0,0,0,0,,0
2012,"Central African Rep.",-,164567,1899,2313,51679,35433,0,0,,0
2012,Chad,-,39674,3758,1723,90000,35000,0,0,,0
2012,China,-,193449,15362,0,0,0,0,0,,0
2012,Chile,-,1145,63,0,0,0,0,0,,0
2012,Cameroon,-,13360,3380,0,0,0,0,0,,0
2012,Congo,-,12113,2489,50,0,0,0,320,,0
2012,"Dem. Rep. of the Congo",-,509275,58670,71922,2669069,304596,0,0,,0
2012,Comoros,-,449,54,0,0,0,0,0,,0
2012,Colombia,-,394112,18635,11,3943509,0,0,0,,0
2012,"Costa Rica",-,325,23,0,0,0,0,0,,0
2012,Cuba,-,7722,823,0,0,0,0,0,,0
2012,"Cabo Verde",-,22,10,0,0,0,0,0,,0
2012,Cyprus,-,10,0,0,0,0,0,0,,0
2012,Czechia,-,620,194,0,0,0,0,0,,0
2012,Denmark,-,6,0,0,0,0,0,0,,0
2012,Djibouti,-,626,299,0,0,0,0,0,,0
2012,Dominica,-,52,12,0,0,0,0,0,,0
2012,"Dominican Rep.",-,280,355,0,0,0,0,0,,0
2012,Ecuador,-,848,519,0,0,0,0,0,,0
2012,"Equatorial Guinea",-,230,78,0,0,0,0,0,,0
2012,Eritrea,-,285356,20544,5,0,0,0,64,,0
2012,Estonia,-,455,28,0,0,0,0,0,,0
2012,Ethiopia,-,74964,41902,29,0,0,0,4760,,0
2012,Fiji,-,1314,269,0,0,0,0,0,,0
2012,Finland,-,5,6,0,0,0,0,0,,0
2012,France,-,94,38,0,0,0,0,0,,0
2012,Gabon,-,189,56,0,0,0,0,0,,0
2012,Gambia,-,3063,1753,0,0,0,0,0,,0
2012,Palestinian,-,94916,2423,0,0,0,0,0,,0
2012,"United Kingdom of Great Britain and Northern Ireland",-,150,45,0,0,0,0,0,,0
2012,Georgia,-,9266,4575,0,279778,0,0,0,,0
2012,Germany,-,174,21,0,0,0,0,0,,0
2012,Ghana,-,24269,3469,0,0,0,0,0,,0
2012,Guinea-Bissau,-,1173,898,0,0,0,0,0,,0
2012,Greece,-,48,127,0,0,0,0,0,,0
2012,Grenada,-,316,49,0,0,0,0,0,,0
2012,Guatemala,-,6389,1325,0,0,0,0,0,,0
